Rho/F:Pi/F:Xsec/F
900	550	3.4985e-04	
900	575	3.9110e-04	
900	600	4.4336e-04	
900	625	5.0231e-04	
900	650	5.7460e-04	
900	675	6.6394e-04	
900	700	7.6407e-04	
900	725	8.7016e-04	
900	750	9.8936e-04	
900	775	1.0901e-03	
900	800	1.1622e-03	
900	825	1.1908e-03	
900	850	1.1914e-03	
900	875	1.1974e-03	
900	900	1.1950e-03	
